filename,label
segment_0530_0001.jpg,bad_guy
segment_0531_0001.jpg,bad_guy
segment_0536_0001.jpg,bad_guy
segment_0538_0001.jpg,bad_guy
segment_0539_0001.jpg,bad_guy
segment_0540_0001.jpg,bad_guy
segment_0541_0001.jpg,bad_guy
segment_0547_0001.jpg,bad_guy
segment_0548_0001.jpg,bad_guy
segment_0551_0001.jpg,bad_guy
segment_0552_0001.jpg,bad_guy
segment_0553_0001.jpg,bad_guy
segment_0555_0001.jpg,bad_guy
segment_0556_0001.jpg,bad_guy
segment_0560_0001.jpg,bad_guy
segment_0562_0001.jpg,bad_guy
segment_0563_0001.jpg,bad_guy
segment_0566_0001.jpg,bad_guy
segment_0567_0001.jpg,bad_guy
segment_0568_0001.jpg,bad_guy
segment_0569_0001.jpg,bad_guy
segment_0571_0001.jpg,bad_guy
segment_0573_0001.jpg,bad_guy
segment_0575_0001.jpg,bad_guy
segment_0576_0001.jpg,bad_guy
segment_0577_0001.jpg,bad_guy
segment_0578_0001.jpg,bad_guy
segment_0579_0001.jpg,bad_guy
segment_0590_0001.jpg,bad_guy
segment_0591_0001.jpg,bad_guy
segment_0594_0001.jpg,bad_guy
segment_0595_0001.jpg,bad_guy
segment_0602_0001.jpg,bad_guy
segment_0604_0001.jpg,bad_guy
segment_0605_0001.jpg,bad_guy
segment_0606_0001.jpg,bad_guy
segment_0611_0001.jpg,bad_guy
segment_0612_0001.jpg,bad_guy
segment_0613_0001.jpg,bad_guy
segment_0619_0001.jpg,bad_guy
segment_0620_0001.jpg,bad_guy
segment_0622_0001.jpg,bad_guy
segment_0624_0001.jpg,bad_guy
segment_0631_0001.jpg,bad_guy
segment_0633_0001.jpg,bad_guy
segment_0634_0001.jpg,bad_guy
segment_0635_0001.jpg,bad_guy
segment_0641_0001.jpg,bad_guy
segment_0644_0001.jpg,bad_guy
segment_0648_0001.jpg,bad_guy
segment_0650_0001.jpg,bad_guy
segment_0651_0001.jpg,bad_guy
segment_0652_0001.jpg,bad_guy
segment_0656_0001.jpg,bad_guy
segment_0657_0001.jpg,bad_guy
segment_0658_0001.jpg,bad_guy
segment_0666_0001.jpg,bad_guy
segment_0677_0001.jpg,bad_guy
segment_0678_0001.jpg,bad_guy
segment_0679_0001.jpg,bad_guy
segment_0681_0001.jpg,bad_guy
segment_0685_0001.jpg,bad_guy
segment_0686_0001.jpg,bad_guy
segment_0689_0001.jpg,bad_guy
segment_0690_0001.jpg,bad_guy
segment_0691_0001.jpg,bad_guy
segment_0692_0001.jpg,bad_guy
segment_0693_0001.jpg,bad_guy
segment_0716_0001.jpg,bad_guy
segment_0717_0001.jpg,bad_guy
segment_0718_0001.jpg,bad_guy
segment_0724_0001.jpg,bad_guy
segment_0725_0001.jpg,bad_guy
segment_0726_0001.jpg,bad_guy
segment_0727_0001.jpg,bad_guy
segment_0733_0001.jpg,bad_guy
segment_0739_0001.jpg,bad_guy
segment_0749_0001.jpg,bad_guy
segment_0750_0001.jpg,bad_guy
segment_0752_0001.jpg,bad_guy
segment_0753_0001.jpg,bad_guy
segment_0754_0001.jpg,bad_guy
segment_0755_0001.jpg,bad_guy
segment_0756_0001.jpg,bad_guy
segment_0760_0001.jpg,bad_guy
segment_0761_0001.jpg,bad_guy
segment_0762_0001.jpg,bad_guy
segment_0763_0001.jpg,bad_guy
segment_0764_0001.jpg,bad_guy
segment_0767_0001.jpg,bad_guy
segment_0768_0001.jpg,bad_guy
segment_0769_0001.jpg,bad_guy
segment_0771_0001.jpg,bad_guy
segment_0772_0001.jpg,bad_guy
segment_0773_0001.jpg,bad_guy
segment_0774_0001.jpg,bad_guy
segment_0778_0001.jpg,bad_guy
segment_0779_0001.jpg,bad_guy
segment_0780_0001.jpg,bad_guy
segment_0781_0001.jpg,bad_guy
segment_0782_0001.jpg,bad_guy
segment_0784_0001.jpg,bad_guy
segment_0786_0001.jpg,bad_guy
segment_0787_0001.jpg,bad_guy
segment_0788_0001.jpg,bad_guy
segment_0789_0001.jpg,bad_guy
segment_0790_0001.jpg,bad_guy
segment_0791_0001.jpg,bad_guy
segment_0796_0001.jpg,bad_guy
segment_0797_0001.jpg,bad_guy
segment_0802_0001.jpg,bad_guy
segment_0803_0001.jpg,bad_guy
segment_0804_0001.jpg,bad_guy
segment_0805_0001.jpg,bad_guy
segment_0806_0001.jpg,bad_guy
segment_0807_0001.jpg,bad_guy
segment_0808_0001.jpg,bad_guy
segment_0809_0001.jpg,bad_guy
segment_0814_0001.jpg,bad_guy
segment_0815_0001.jpg,bad_guy
segment_0817_0001.jpg,bad_guy
segment_0818_0001.jpg,bad_guy
segment_0819_0001.jpg,bad_guy
segment_0821_0001.jpg,bad_guy
segment_0823_0001.jpg,bad_guy
segment_0827_0001.jpg,bad_guy
segment_0828_0001.jpg,bad_guy
segment_0829_0001.jpg,bad_guy
segment_0833_0001.jpg,bad_guy
segment_0834_0001.jpg,bad_guy
segment_0835_0001.jpg,bad_guy
segment_0842_0001.jpg,bad_guy
segment_0855_0001.jpg,bad_guy
segment_0856_0001.jpg,bad_guy
segment_0862_0001.jpg,bad_guy
segment_0867_0001.jpg,bad_guy
segment_0868_0001.jpg,bad_guy
segment_0875_0001.jpg,bad_guy
segment_0876_0001.jpg,bad_guy
segment_0877_0001.jpg,bad_guy
segment_0886_0001.jpg,bad_guy
segment_0887_0001.jpg,bad_guy
segment_0891_0001.jpg,bad_guy
segment_0896_0001.jpg,bad_guy
segment_0897_0001.jpg,bad_guy
segment_0898_0001.jpg,bad_guy
segment_0899_0001.jpg,bad_guy
segment_0900_0001.jpg,bad_guy
segment_0901_0001.jpg,bad_guy
segment_0902_0001.jpg,bad_guy
segment_0907_0001.jpg,bad_guy
segment_0908_0001.jpg,bad_guy
segment_0909_0001.jpg,bad_guy
segment_0912_0001.jpg,bad_guy
segment_0918_0001.jpg,bad_guy
segment_0919_0001.jpg,bad_guy
segment_0920_0001.jpg,bad_guy
segment_0921_0001.jpg,bad_guy
segment_0922_0001.jpg,bad_guy
segment_0925_0001.jpg,bad_guy
segment_0929_0001.jpg,bad_guy
segment_0931_0001.jpg,bad_guy
segment_0935_0001.jpg,bad_guy
segment_0936_0001.jpg,bad_guy
segment_0937_0001.jpg,bad_guy
segment_0940_0001.jpg,bad_guy
segment_0941_0001.jpg,bad_guy
segment_0942_0001.jpg,bad_guy
segment_0943_0001.jpg,bad_guy
segment_0944_0001.jpg,bad_guy
segment_0945_0001.jpg,bad_guy
segment_0946_0001.jpg,bad_guy
segment_0956_0001.jpg,bad_guy
segment_0961_0001.jpg,bad_guy
segment_0962_0001.jpg,bad_guy
segment_0964_0001.jpg,bad_guy
segment_0967_0001.jpg,bad_guy
segment_0968_0001.jpg,bad_guy
segment_0971_0001.jpg,bad_guy
segment_0980_0001.jpg,bad_guy
segment_0981_0001.jpg,bad_guy
segment_0982_0001.jpg,bad_guy
segment_0997_0001.jpg,bad_guy
segment_1000_0001.jpg,bad_guy
segment_1001_0001.jpg,bad_guy
segment_1006_0001.jpg,bad_guy
segment_1018_0001.jpg,vehicle
segment_1025_0001.jpg,bad_guy
segment_1028_0001.jpg,bad_guy
segment_1033_0001.jpg,bad_guy
segment_1034_0001.jpg,bad_guy
segment_1046_0001.jpg,bad_guy
segment_1050_0001.jpg,bad_guy
segment_1053_0001.jpg,bad_guy
segment_1054_0001.jpg,bad_guy
segment_1058_0001.jpg,bad_guy
segment_1060_0001.jpg,bad_guy
segment_1061_0001.jpg,bad_guy
segment_1075_0001.jpg,bad_guy
segment_1078_0001.jpg,bad_guy
segment_1086_0001.jpg,bad_guy
segment_1092_0001.jpg,bad_guy
segment_1095_0001.jpg,bad_guy
segment_1101_0001.jpg,bad_guy
segment_1102_0001.jpg,bad_guy
segment_1103_0001.jpg,bad_guy
segment_1104_0001.jpg,bad_guy
segment_1105_0001.jpg,bad_guy
segment_1106_0001.jpg,bad_guy
segment_1107_0001.jpg,bad_guy
segment_1112_0001.jpg,bad_guy
segment_1113_0001.jpg,bad_guy
segment_1114_0001.jpg,bad_guy
segment_1117_0001.jpg,bad_guy
segment_1122_0001.jpg,bad_guy
segment_1123_0001.jpg,bad_guy
segment_1124_0001.jpg,bad_guy
segment_1125_0001.jpg,bad_guy
segment_1127_0001.jpg,bad_guy
segment_1130_0001.jpg,bad_guy
segment_1131_0001.jpg,bad_guy
segment_1132_0001.jpg,bad_guy
segment_1134_0001.jpg,bad_guy
segment_1136_0001.jpg,bad_guy
segment_1139_0001.jpg,bad_guy
segment_1147_0001.jpg,bad_guy
segment_1154_0001.jpg,bad_guy
segment_1155_0001.jpg,bad_guy
segment_1158_0001.jpg,bad_guy
segment_1173_0001.jpg,bad_guy
segment_1174_0001.jpg,bad_guy
segment_1175_0001.jpg,bad_guy
segment_1183_0001.jpg,bad_guy
segment_1185_0001.jpg,bad_guy
segment_1187_0001.jpg,bad_guy
segment_1194_0001.jpg,bad_guy
segment_1199_0001.jpg,bad_guy
segment_1200_0001.jpg,bad_guy
segment_1206_0001.jpg,bad_guy
segment_1211_0001.jpg,bad_guy
segment_1212_0001.jpg,bad_guy
segment_1219_0001.jpg,bad_guy
segment_1220_0001.jpg,bad_guy
segment_1226_0001.jpg,bad_guy
segment_1227_0001.jpg,bad_guy
segment_1228_0001.jpg,bad_guy
segment_1232_0001.jpg,bad_guy
segment_1240_0001.jpg,bad_guy
segment_1241_0001.jpg,bad_guy
segment_1243_0001.jpg,bad_guy
segment_1245_0001.jpg,bad_guy
segment_1249_0001.jpg,vehicle
segment_1250_0001.jpg,bad_guy
segment_1254_0001.jpg,bad_guy
segment_1265_0001.jpg,bad_guy
segment_1274_0001.jpg,bad_guy
segment_1275_0001.jpg,bad_guy
segment_1280_0001.jpg,bad_guy
segment_1283_0001.jpg,bad_guy
segment_1285_0001.jpg,bad_guy
segment_1303_0001.jpg,bad_guy
segment_1316_0001.jpg,bad_guy
segment_1317_0001.jpg,bad_guy
segment_1318_0001.jpg,bad_guy
segment_1319_0001.jpg,bad_guy
segment_1325_0001.jpg,bad_guy
segment_1330_0001.jpg,bad_guy
segment_1331_0001.jpg,bad_guy
segment_1332_0001.jpg,bad_guy
segment_1349_0001.jpg,vehicle
segment_1370_0001.jpg,bad_guy
segment_1371_0001.jpg,bad_guy
segment_1372_0001.jpg,bad_guy
segment_1375_0001.jpg,bad_guy
segment_1376_0001.jpg,bad_guy
segment_1377_0001.jpg,bad_guy
segment_1378_0001.jpg,bad_guy
segment_1379_0001.jpg,bad_guy
segment_1380_0001.jpg,bad_guy
segment_1391_0001.jpg,bad_guy
segment_1393_0001.jpg,bad_guy
segment_1394_0001.jpg,bad_guy
segment_1413_0001.jpg,bad_guy
segment_1427_0001.jpg,bad_guy
segment_1440_0001.jpg,bad_guy
segment_1464_0001.jpg,bad_guy
segment_1466_0001.jpg,bad_guy
segment_1524_0001.jpg,vehicle
segment_1528_0001.jpg,bad_guy
segment_1529_0001.jpg,bad_guy
segment_1530_0001.jpg,bad_guy
segment_1531_0001.jpg,bad_guy
segment_1532_0001.jpg,bad_guy
segment_1533_0001.jpg,bad_guy
segment_1534_0001.jpg,bad_guy
segment_1535_0001.jpg,bad_guy
segment_1536_0001.jpg,bad_guy
segment_1537_0001.jpg,bad_guy
segment_1538_0001.jpg,bad_guy
segment_1539_0001.jpg,bad_guy
segment_1540_0001.jpg,bad_guy
segment_1541_0001.jpg,bad_guy
segment_1542_0001.jpg,bad_guy
segment_1543_0001.jpg,bad_guy
segment_1544_0001.jpg,bad_guy
segment_1545_0001.jpg,bad_guy
segment_1546_0001.jpg,bad_guy
segment_1547_0001.jpg,bad_guy
segment_1548_0001.jpg,bad_guy
segment_1549_0001.jpg,bad_guy
segment_1550_0001.jpg,bad_guy
segment_1551_0001.jpg,bad_guy
segment_1552_0001.jpg,bad_guy
segment_1553_0001.jpg,bad_guy
segment_1554_0001.jpg,bad_guy
segment_1556_0001.jpg,bad_guy
segment_1557_0001.jpg,bad_guy
segment_1558_0001.jpg,vehicle
segment_1559_0001.jpg,bad_guy
segment_1561_0001.jpg,vehicle
segment_1563_0001.jpg,bad_guy
segment_1569_0001.jpg,vehicle
